,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
5763,3/23/21,West,Oregon,Portland,Men's Street Footwear,38.0,128.0,4864.0,2383.0,Online
5764,3/23/21,West,Oregon,Portland,Men's Athletic Footwear,45.0,85.0,3825.0,1836.0,Online
5765,3/23/21,West,Oregon,Portland,Women's Street Footwear,54.0,88.0,4752.0,2138.0,Online
5766,3/23/21,West,Oregon,Portland,Women's Athletic Footwear,49.0,65.0,3185.0,1529.0,Online
5767,3/23/21,West,Oregon,Portland,Men's Apparel,54.0,26.0,1404.0,744.0,Online
5768,3/23/21,West,Oregon,Portland,Women's Apparel,49.0,87.0,4263.0,1790.0,Online
5769,4/24/21,West,Oregon,Portland,Men's Street Footwear,51.0,124.0,6324.0,2909.0,Online
5770,4/24/21,West,Oregon,Portland,Men's Athletic Footwear,54.0,83.0,4482.0,2196.0,Online
5771,4/24/21,West,Oregon,Portland,Women's Street Footwear,55.0,85.0,4675.0,2244.0,Online
5772,4/24/21,West,Oregon,Portland,Women's Athletic Footwear,41.0,63.0,2583.0,1292.0,Online
5773,4/24/21,West,Oregon,Portland,Men's Apparel,48.0,36.0,1728.0,864.0,Online
5774,4/24/21,West,Oregon,Portland,Women's Apparel,59.0,84.0,4956.0,2230.0,Online
5775,5/25/21,West,Oregon,Portland,Men's Street Footwear,48.0,145.0,6960.0,3132.0,Online
5776,5/25/21,West,Oregon,Portland,Men's Athletic Footwear,50.0,105.0,5250.0,2415.0,Online
5777,5/25/21,West,Oregon,Portland,Women's Street Footwear,50.0,95.0,4750.0,2375.0,Online
5778,5/25/21,West,Oregon,Portland,Women's Athletic Footwear,49.0,83.0,4067.0,1952.0,Online
5779,5/25/21,West,Oregon,Portland,Men's Apparel,41.0,44.0,1804.0,992.0,Online
5780,5/25/21,West,Oregon,Portland,Women's Apparel,54.0,158.0,8532.0,3839.0,Online
5781,6/24/21,West,Oregon,Portland,Men's Street Footwear,51.0,225.0,11475.0,5623.0,Online
5782,6/24/21,West,Oregon,Portland,Men's Athletic Footwear,62.0,169.0,10478.0,5134.0,Online
5783,6/24/21,West,Oregon,Portland,Women's Street Footwear,78.0,189.0,14742.0,6781.0,Online
5784,6/24/21,West,Oregon,Portland,Women's Athletic Footwear,74.0,158.0,11692.0,5846.0,Online
5785,6/24/21,West,Oregon,Portland,Men's Apparel,86.0,108.0,9288.0,4923.0,Online
5786,6/24/21,West,Oregon,Portland,Women's Apparel,95.0,189.0,17955.0,8080.0,Online
5787,7/23/21,West,Oregon,Portland,Men's Street Footwear,79.0,255.0,20145.0,9670.0,Online
5788,7/23/21,West,Oregon,Portland,Men's Athletic Footwear,85.0,196.0,16660.0,7830.0,Online
5789,7/23/21,West,Oregon,Portland,Women's Street Footwear,86.0,163.0,14018.0,6588.0,Online
5790,7/23/21,West,Oregon,Portland,Women's Athletic Footwear,82.0,165.0,13530.0,6494.0,Online
5791,7/23/21,West,Oregon,Portland,Men's Apparel,84.0,156.0,13104.0,6552.0,Online
5792,7/23/21,West,Oregon,Portland,Women's Apparel,97.0,150.0,14550.0,6111.0,Online
5793,8/24/21,West,Oregon,Portland,Men's Street Footwear,81.0,200.0,16200.0,7776.0,Online
5794,8/24/21,West,Oregon,Portland,Men's Athletic Footwear,76.0,233.0,17708.0,8677.0,Online
5795,8/24/21,West,Oregon,Portland,Women's Street Footwear,68.0,195.0,13260.0,6497.0,Online
5796,8/24/21,West,Oregon,Portland,Women's Athletic Footwear,68.0,119.0,8092.0,3722.0,Online
5797,8/24/21,West,Oregon,Portland,Men's Apparel,65.0,128.0,8320.0,4410.0,Online
5798,8/24/21,West,Oregon,Portland,Women's Apparel,69.0,73.0,5037.0,2216.0,Online
5799,9/25/21,West,Oregon,Portland,Men's Street Footwear,46.0,122.0,5612.0,2525.0,Online
5800,9/25/21,West,Oregon,Portland,Men's Athletic Footwear,51.0,122.0,6222.0,2862.0,Online
5801,9/25/21,West,Oregon,Portland,Women's Street Footwear,49.0,75.0,3675.0,1654.0,Online
5802,9/25/21,West,Oregon,Portland,Women's Athletic Footwear,49.0,52.0,2548.0,1172.0,Online
5803,9/25/21,West,Oregon,Portland,Men's Apparel,58.0,59.0,3422.0,1814.0,Online
5804,9/25/21,West,Oregon,Portland,Women's Apparel,41.0,73.0,2993.0,1257.0,Online
5805,10/24/21,West,Oregon,Portland,Men's Street Footwear,38.0,102.0,3876.0,1822.0,Online
5806,10/24/21,West,Oregon,Portland,Men's Athletic Footwear,50.0,142.0,7100.0,3266.0,Online
5807,10/24/21,West,Oregon,Portland,Women's Street Footwear,46.0,91.0,4186.0,2051.0,Online
5808,10/24/21,West,Oregon,Portland,Women's Athletic Footwear,44.0,81.0,3564.0,1711.0,Online
5809,10/24/21,West,Oregon,Portland,Men's Apparel,51.0,75.0,3825.0,2066.0,Online
5810,10/24/21,West,Oregon,Portland,Women's Apparel,58.0,105.0,6090.0,2619.0,Online
5811,11/24/21,West,Oregon,Portland,Men's Street Footwear,44.0,173.0,7612.0,3502.0,Online
5812,11/24/21,West,Oregon,Portland,Men's Athletic Footwear,48.0,195.0,9360.0,4680.0,Online
5813,11/24/21,West,Oregon,Portland,Women's Street Footwear,42.0,128.0,5376.0,2688.0,Online
5814,11/24/21,West,Oregon,Portland,Women's Athletic Footwear,51.0,131.0,6681.0,3073.0,Online
5815,11/24/21,West,Oregon,Portland,Men's Apparel,68.0,111.0,7548.0,4076.0,Online
5816,11/24/21,West,Oregon,Portland,Women's Apparel,76.0,149.0,11324.0,4756.0,Online
5817,12/23/21,West,Oregon,Portland,Men's Street Footwear,61.0,188.0,11468.0,5505.0,Online
5818,12/23/21,West,Oregon,Portland,Men's Athletic Footwear,72.0,218.0,15696.0,7377.0,Online
5819,12/23/21,West,Oregon,Portland,Women's Street Footwear,67.0,165.0,11055.0,4975.0,Online
5820,12/23/21,West,Oregon,Portland,Women's Athletic Footwear,67.0,143.0,9581.0,4311.0,Online
5821,12/23/21,West,Oregon,Portland,Men's Apparel,72.0,133.0,9576.0,4788.0,Online
5822,12/23/21,West,Oregon,Portland,Women's Apparel,77.0,173.0,13321.0,5328.0,Online
5823,1/17/21,West,Oregon,Portland,Men's Street Footwear,33.0,100.0,3300.0,1683.0,Online
5824,1/17/21,West,Oregon,Portland,Men's Athletic Footwear,42.0,100.0,4200.0,2268.0,Online
5825,1/17/21,West,Oregon,Portland,Women's Street Footwear,43.0,112.0,4816.0,2601.0,Online
5826,1/17/21,West,Oregon,Portland,Women's Athletic Footwear,41.0,68.0,2788.0,1533.0,Online
5827,1/17/21,West,Oregon,Portland,Men's Apparel,46.0,58.0,2668.0,1574.0,Online
5828,1/17/21,West,Oregon,Portland,Women's Apparel,41.0,122.0,5002.0,2401.0,Online
5829,2/17/21,West,Oregon,Portland,Men's Street Footwear,33.0,140.0,4620.0,2449.0,Online
5830,2/17/21,West,Oregon,Portland,Men's Athletic Footwear,41.0,116.0,4756.0,2426.0,Online
5831,2/17/21,West,Oregon,Portland,Women's Street Footwear,41.0,120.0,4920.0,2558.0,Online
5832,2/17/21,South,Louisiana,New Orleans,Women's Athletic Footwear,44.0,73.0,3212.0,1767.0,Online
5833,2/17/21,South,Louisiana,New Orleans,Men's Apparel,48.0,51.0,2448.0,1469.0,Online
5834,2/17/21,South,Louisiana,New Orleans,Women's Apparel,44.0,105.0,4620.0,2218.0,Online
5835,3/16/21,South,Louisiana,New Orleans,Men's Street Footwear,44.0,147.0,6468.0,3299.0,Online
5836,3/16/21,South,Louisiana,New Orleans,Men's Athletic Footwear,51.0,101.0,5151.0,2833.0,Online
5837,3/16/21,South,Louisiana,New Orleans,Women's Street Footwear,56.0,116.0,6496.0,3573.0,Online
5838,3/16/21,South,Louisiana,New Orleans,Women's Athletic Footwear,50.0,84.0,4200.0,2310.0,Online
5839,3/16/21,South,Louisiana,New Orleans,Men's Apparel,56.0,39.0,2184.0,1310.0,Online
5840,3/16/21,South,Louisiana,New Orleans,Women's Apparel,41.0,95.0,3895.0,1753.0,Online
5841,4/17/21,South,Louisiana,New Orleans,Men's Street Footwear,48.0,142.0,6816.0,3544.0,Online
5842,4/17/21,South,Louisiana,New Orleans,Men's Athletic Footwear,52.0,88.0,4576.0,2288.0,Online
5843,4/17/21,South,Louisiana,New Orleans,Women's Street Footwear,52.0,105.0,5460.0,2785.0,Online
5844,4/17/21,South,Louisiana,New Orleans,Women's Athletic Footwear,39.0,74.0,2886.0,1530.0,Online
5845,4/17/21,South,Louisiana,New Orleans,Men's Apparel,43.0,53.0,2279.0,1299.0,Online
5846,4/17/21,South,Louisiana,New Orleans,Women's Apparel,55.0,105.0,5775.0,2888.0,Online
5847,5/18/21,South,Louisiana,New Orleans,Men's Street Footwear,43.0,160.0,6880.0,3646.0,Online
5848,5/18/21,South,Louisiana,New Orleans,Men's Athletic Footwear,47.0,100.0,4700.0,2444.0,Online
5849,5/18/21,South,Louisiana,New Orleans,Women's Street Footwear,49.0,112.0,5488.0,2799.0,Online
5850,5/18/21,South,Louisiana,New Orleans,Women's Athletic Footwear,44.0,85.0,3740.0,1907.0,Online
5851,5/18/21,South,Louisiana,New Orleans,Men's Apparel,36.0,65.0,2340.0,1381.0,Online
5852,5/18/21,South,Louisiana,New Orleans,Women's Apparel,59.0,167.0,9853.0,4434.0,Online
5853,6/17/21,South,Louisiana,New Orleans,Men's Street Footwear,58.0,248.0,14384.0,7336.0,Online
5854,6/17/21,South,Louisiana,New Orleans,Men's Athletic Footwear,65.0,210.0,13650.0,7098.0,Online
5855,6/17/21,South,Louisiana,New Orleans,Women's Street Footwear,83.0,203.0,16849.0,9267.0,Online
5856,6/17/21,South,Louisiana,New Orleans,Women's Athletic Footwear,82.0,161.0,13202.0,7261.0,Online
5857,6/17/21,South,Louisiana,New Orleans,Men's Apparel,92.0,117.0,10764.0,6135.0,Online
5858,6/17/21,South,Louisiana,New Orleans,Women's Apparel,100.0,195.0,19500.0,9360.0,Online
5859,7/16/21,South,Louisiana,New Orleans,Men's Street Footwear,86.0,270.0,23220.0,12307.0,Online
5860,7/16/21,South,Louisiana,New Orleans,Men's Athletic Footwear,92.0,203.0,18676.0,10272.0,Online
5861,7/16/21,South,Louisiana,New Orleans,Women's Street Footwear,90.0,196.0,17640.0,9526.0,Online
5862,7/16/21,South,Louisiana,New Orleans,Women's Athletic Footwear,86.0,168.0,14448.0,7802.0,Online
5863,7/16/21,South,Louisiana,New Orleans,Men's Apparel,86.0,189.0,16254.0,9427.0,Online
5864,7/16/21,South,Louisiana,New Orleans,Women's Apparel,103.0,163.0,16789.0,8059.0,Online
5865,8/17/21,South,Louisiana,New Orleans,Men's Street Footwear,86.0,255.0,21930.0,11184.0,Online
5866,8/17/21,South,Louisiana,New Orleans,Men's Athletic Footwear,77.0,239.0,18403.0,9386.0,Online
5867,8/17/21,South,Louisiana,New Orleans,Women's Street Footwear,70.0,189.0,13230.0,7277.0,Online
5868,8/17/21,South,Louisiana,New Orleans,Women's Athletic Footwear,74.0,128.0,9472.0,5020.0,Online
5869,8/17/21,South,Louisiana,New Orleans,Men's Apparel,64.0,138.0,8832.0,5211.0,Online
5870,8/17/21,South,Louisiana,New Orleans,Women's Apparel,63.0,90.0,5670.0,2778.0,Online
5871,9/18/21,South,Louisiana,New Orleans,Men's Street Footwear,43.0,145.0,6235.0,3429.0,Online
5872,9/18/21,South,Louisiana,New Orleans,Men's Athletic Footwear,46.0,125.0,5750.0,2933.0,Online
5873,9/18/21,South,Louisiana,New Orleans,Women's Street Footwear,43.0,78.0,3354.0,1744.0,Online
5874,9/18/21,South,Louisiana,New Orleans,Women's Athletic Footwear,41.0,63.0,2583.0,1317.0,Online
5875,9/18/21,South,Louisiana,New Orleans,Men's Apparel,51.0,77.0,3927.0,2160.0,Online
5876,9/18/21,South,Louisiana,New Orleans,Women's Apparel,39.0,75.0,2925.0,1463.0,Online
5877,10/17/21,South,Louisiana,New Orleans,Men's Street Footwear,34.0,112.0,3808.0,2056.0,Online
5878,10/17/21,South,Louisiana,New Orleans,Men's Athletic Footwear,45.0,155.0,6975.0,3836.0,Online
5879,10/17/21,South,Louisiana,New Orleans,Women's Street Footwear,42.0,100.0,4200.0,2100.0,Online
5880,10/17/21,South,Louisiana,New Orleans,Women's Athletic Footwear,36.0,105.0,3780.0,1890.0,Online
5881,10/17/21,South,Louisiana,New Orleans,Men's Apparel,47.0,95.0,4465.0,2634.0,Online
5882,10/17/21,South,Louisiana,New Orleans,Women's Apparel,50.0,108.0,5400.0,2538.0,Online
5883,11/17/21,South,Louisiana,New Orleans,Men's Street Footwear,39.0,188.0,7332.0,3666.0,Online
5884,11/17/21,South,Louisiana,New Orleans,Men's Athletic Footwear,42.0,210.0,8820.0,4586.0,Online
5885,11/17/21,South,Louisiana,New Orleans,Women's Street Footwear,38.0,137.0,5206.0,2707.0,Online
5886,11/17/21,South,Louisiana,New Orleans,Women's Athletic Footwear,48.0,125.0,6000.0,3000.0,Online
5887,11/17/21,South,Louisiana,New Orleans,Men's Apparel,68.0,119.0,8092.0,4451.0,Online
5888,11/17/21,South,Louisiana,New Orleans,Women's Apparel,81.0,174.0,14094.0,6765.0,Online
5889,12/16/21,South,Louisiana,New Orleans,Men's Street Footwear,69.0,240.0,16560.0,8611.0,Online
5890,12/16/21,South,Louisiana,New Orleans,Men's Athletic Footwear,72.0,216.0,15552.0,7776.0,Online
5891,12/16/21,South,Louisiana,New Orleans,Women's Street Footwear,69.0,162.0,11178.0,5813.0,Online
5892,12/16/21,South,Louisiana,New Orleans,Women's Athletic Footwear,72.0,156.0,11232.0,6065.0,Online
5893,12/16/21,South,Louisiana,New Orleans,Men's Apparel,82.0,131.0,10742.0,6230.0,Online
5894,12/16/21,South,Louisiana,New Orleans,Women's Apparel,87.0,175.0,15225.0,6851.0,Online
5895,1/5/21,South,Louisiana,New Orleans,Men's Street Footwear,19.0,182.0,3458.0,1487.0,Online
5896,1/5/21,South,Louisiana,New Orleans,Men's Athletic Footwear,28.0,196.0,5488.0,2470.0,Online
5897,1/5/21,South,Louisiana,New Orleans,Women's Street Footwear,28.0,119.0,3332.0,1333.0,Online
5898,1/5/21,South,Louisiana,New Orleans,Women's Athletic Footwear,33.0,133.0,4389.0,2326.0,Online
5899,1/5/21,South,Louisiana,New Orleans,Men's Apparel,36.0,85.0,3060.0,1132.0,Online
5900,1/5/21,South,Louisiana,New Orleans,Women's Apparel,34.0,143.0,4862.0,2917.0,Online
5901,2/4/21,South,Louisiana,New Orleans,Men's Street Footwear,23.0,163.0,3749.0,1500.0,Online
5902,2/4/21,South,Louisiana,New Orleans,Men's Athletic Footwear,32.0,174.0,5568.0,2339.0,Online
5903,2/4/21,South,Louisiana,New Orleans,Women's Street Footwear,34.0,128.0,4352.0,1784.0,Online
5904,2/4/21,West,Idaho,Boise,Women's Athletic Footwear,32.0,109.0,3488.0,1884.0,Online
5905,2/4/21,West,Idaho,Boise,Men's Apparel,39.0,70.0,2730.0,956.0,Online
5906,2/4/21,West,Idaho,Boise,Women's Apparel,34.0,131.0,4454.0,2450.0,Online
5907,3/6/21,West,Idaho,Boise,Men's Street Footwear,28.0,156.0,4368.0,1966.0,Online
5908,3/6/21,West,Idaho,Boise,Men's Athletic Footwear,36.0,169.0,6084.0,2799.0,Online
5909,3/6/21,West,Idaho,Boise,Women's Street Footwear,28.0,113.0,3164.0,1550.0,Online
5910,3/6/21,West,Idaho,Boise,Women's Athletic Footwear,33.0,105.0,3465.0,2010.0,Online
5911,3/6/21,West,Idaho,Boise,Men's Apparel,37.0,75.0,2775.0,1249.0,Online
5912,3/6/21,West,Idaho,Boise,Women's Apparel,33.0,116.0,3828.0,2488.0,Online
5913,4/5/21,West,Idaho,Boise,Men's Street Footwear,19.0,195.0,3705.0,1741.0,Online
5914,4/5/21,West,Idaho,Boise,Men's Athletic Footwear,29.0,195.0,5655.0,2714.0,Online
5915,4/5/21,West,Idaho,Boise,Women's Street Footwear,24.0,138.0,3312.0,1557.0,Online
5916,4/5/21,West,Idaho,Boise,Women's Athletic Footwear,29.0,113.0,3277.0,1802.0,Online
5917,4/5/21,West,Idaho,Boise,Men's Apparel,34.0,72.0,2448.0,1053.0,Online
5918,4/5/21,West,Idaho,Boise,Women's Apparel,28.0,138.0,3864.0,2357.0,Online
5919,5/5/21,West,Idaho,Boise,Men's Street Footwear,18.0,203.0,3654.0,1827.0,Online
5920,5/5/21,West,Idaho,Boise,Men's Athletic Footwear,28.0,196.0,5488.0,2634.0,Online
5921,5/5/21,West,Idaho,Boise,Women's Street Footwear,23.0,167.0,3841.0,1805.0,Online
5922,5/5/21,West,Idaho,Boise,Women's Athletic Footwear,33.0,130.0,4290.0,2360.0,Online
5923,5/5/21,West,Idaho,Boise,Men's Apparel,47.0,120.0,5640.0,2256.0,Online
5924,5/5/21,West,Idaho,Boise,Women's Apparel,42.0,218.0,9156.0,5768.0,Online
5925,6/4/21,West,Idaho,Boise,Men's Street Footwear,42.0,195.0,8190.0,4013.0,Online
5926,6/4/21,West,Idaho,Boise,Men's Athletic Footwear,46.0,188.0,8648.0,4151.0,Online
5927,6/4/21,West,Idaho,Boise,Women's Street Footwear,47.0,174.0,8178.0,3925.0,Online
5928,6/4/21,West,Idaho,Boise,Women's Athletic Footwear,48.0,143.0,6864.0,4050.0,Online
5929,6/4/21,West,Idaho,Boise,Men's Apparel,52.0,117.0,6084.0,2616.0,Online
5930,6/4/21,West,Idaho,Boise,Women's Apparel,55.0,231.0,12705.0,7750.0,Online
5931,7/6/21,West,Idaho,Boise,Men's Street Footwear,48.0,217.0,10416.0,5208.0,Online
5932,7/6/21,West,Idaho,Boise,Men's Athletic Footwear,52.0,202.0,10504.0,5462.0,Online
5933,7/6/21,West,Idaho,Boise,Women's Street Footwear,46.0,241.0,11086.0,6097.0,Online
5934,7/6/21,West,Idaho,Boise,Women's Athletic Footwear,47.0,137.0,6439.0,4121.0,Online
5935,7/6/21,West,Idaho,Boise,Men's Apparel,53.0,131.0,6943.0,3333.0,Online
5936,7/6/21,West,Idaho,Boise,Women's Apparel,64.0,208.0,13312.0,9185.0,Online
5937,8/8/21,West,Idaho,Boise,Men's Street Footwear,46.0,210.0,9660.0,5313.0,Online
5938,8/8/21,West,Idaho,Boise,Men's Athletic Footwear,53.0,195.0,10335.0,5478.0,Online
5939,8/8/21,West,Idaho,Boise,Women's Street Footwear,46.0,250.0,11500.0,6095.0,Online
5940,8/8/21,West,Idaho,Boise,Women's Athletic Footwear,48.0,124.0,5952.0,3869.0,Online
5941,8/8/21,West,Idaho,Boise,Men's Apparel,52.0,133.0,6916.0,3181.0,Online
5942,8/8/21,West,Idaho,Boise,Women's Apparel,54.0,196.0,10584.0,7197.0,Online
5943,9/5/21,West,Idaho,Boise,Men's Street Footwear,50.0,176.0,8800.0,4400.0,Online
5944,9/5/21,West,Idaho,Boise,Men's Athletic Footwear,50.0,188.0,9400.0,4888.0,Online
5945,9/5/21,West,Idaho,Boise,Women's Street Footwear,56.0,182.0,10192.0,5300.0,Online
5946,9/5/21,West,Idaho,Boise,Women's Athletic Footwear,55.0,116.0,6380.0,4019.0,Online
5947,9/5/21,West,Idaho,Boise,Men's Apparel,50.0,104.0,5200.0,2392.0,Online
5948,9/5/21,West,Idaho,Boise,Women's Apparel,49.0,181.0,8869.0,5942.0,Online
5949,10/4/21,West,Idaho,Boise,Men's Street Footwear,36.0,167.0,6012.0,3066.0,Online
5950,10/4/21,West,Idaho,Boise,Men's Athletic Footwear,37.0,173.0,6401.0,3457.0,Online
5951,10/4/21,West,Idaho,Boise,Women's Street Footwear,41.0,131.0,5371.0,2739.0,Online
5952,10/4/21,West,Idaho,Boise,Women's Athletic Footwear,44.0,101.0,4444.0,2889.0,Online
5953,10/4/21,West,Idaho,Boise,Men's Apparel,32.0,91.0,2912.0,1398.0,Online
5954,10/4/21,West,Idaho,Boise,Women's Apparel,42.0,142.0,5964.0,3936.0,Online
5955,11/5/21,West,Idaho,Boise,Men's Street Footwear,33.0,182.0,6006.0,3303.0,Online
5956,11/5/21,West,Idaho,Boise,Men's Athletic Footwear,32.0,189.0,6048.0,3145.0,Online
5957,11/5/21,West,Idaho,Boise,Women's Street Footwear,58.0,150.0,8700.0,4698.0,Online
5958,11/5/21,West,Idaho,Boise,Women's Athletic Footwear,54.0,122.0,6588.0,4019.0,Online
5959,11/5/21,West,Idaho,Boise,Men's Apparel,54.0,106.0,5724.0,2862.0,Online
5960,11/5/21,West,Idaho,Boise,Women's Apparel,63.0,163.0,10269.0,6880.0,Online
5961,12/4/21,West,Idaho,Boise,Men's Street Footwear,54.0,233.0,12582.0,6794.0,Online
5962,12/4/21,West,Idaho,Boise,Men's Athletic Footwear,51.0,209.0,10659.0,5756.0,Online
5963,12/4/21,West,Idaho,Boise,Women's Street Footwear,56.0,176.0,9856.0,5125.0,Online
5964,12/4/21,West,Idaho,Boise,Women's Athletic Footwear,59.0,142.0,8378.0,5446.0,Online
5965,12/4/21,West,Idaho,Boise,Men's Apparel,50.0,133.0,6650.0,3259.0,Online
5966,12/4/21,West,Idaho,Boise,Women's Apparel,60.0,196.0,11760.0,8114.0,Online
5967,1/23/21,West,Idaho,Boise,Men's Street Footwear,29.0,119.0,3451.0,1656.0,Online
5968,1/23/21,West,Idaho,Boise,Men's Athletic Footwear,37.0,106.0,3922.0,2000.0,Online
5969,1/23/21,West,Idaho,Boise,Women's Street Footwear,37.0,106.0,3922.0,1922.0,Online
5970,1/23/21,West,Idaho,Boise,Women's Athletic Footwear,38.0,77.0,2926.0,1346.0,Online
5971,1/23/21,West,Idaho,Boise,Men's Apparel,42.0,63.0,2646.0,1191.0,Online
5972,1/23/21,West,Idaho,Boise,Women's Apparel,36.0,111.0,3996.0,1399.0,Online
5973,2/23/21,West,Idaho,Boise,Men's Street Footwear,29.0,143.0,4147.0,2074.0,Online
5974,2/23/21,West,Idaho,Boise,Men's Athletic Footwear,38.0,113.0,4294.0,2319.0,Online
5975,2/23/21,West,Idaho,Boise,Women's Street Footwear,38.0,105.0,3990.0,1875.0,Online
5976,2/23/21,West,Arizona,Phoenix,Women's Athletic Footwear,38.0,63.0,2394.0,1149.0,Online
5977,2/23/21,West,Arizona,Phoenix,Men's Apparel,42.0,44.0,1848.0,813.0,Online
5978,2/23/21,West,Arizona,Phoenix,Women's Apparel,38.0,88.0,3344.0,1204.0,Online
5979,3/22/21,West,Arizona,Phoenix,Men's Street Footwear,37.0,145.0,5365.0,2522.0,Online
5980,3/22/21,West,Arizona,Phoenix,Men's Athletic Footwear,48.0,95.0,4560.0,2508.0,Online
5981,3/22/21,West,Arizona,Phoenix,Women's Street Footwear,49.0,91.0,4459.0,2230.0,Online
5982,3/22/21,West,Arizona,Phoenix,Women's Athletic Footwear,47.0,68.0,3196.0,1470.0,Online
5983,3/22/21,West,Arizona,Phoenix,Men's Apparel,54.0,31.0,1674.0,686.0,Online
5984,3/22/21,West,Arizona,Phoenix,Women's Apparel,47.0,88.0,4136.0,1654.0,Online
5985,4/23/21,West,Arizona,Phoenix,Men's Street Footwear,48.0,130.0,6240.0,2808.0,Online
5986,4/23/21,West,Arizona,Phoenix,Men's Athletic Footwear,53.0,90.0,4770.0,2385.0,Online
5987,4/23/21,West,Arizona,Phoenix,Women's Street Footwear,50.0,102.0,5100.0,2550.0,Online
5988,4/23/21,West,Arizona,Phoenix,Women's Athletic Footwear,46.0,75.0,3450.0,1725.0,Online
5989,4/23/21,West,Arizona,Phoenix,Men's Apparel,50.0,39.0,1950.0,819.0,Online
5990,4/23/21,West,Arizona,Phoenix,Women's Apparel,67.0,94.0,6298.0,2267.0,Online
5991,5/24/21,West,Arizona,Phoenix,Men's Street Footwear,47.0,147.0,6909.0,3247.0,Online
5992,5/24/21,West,Arizona,Phoenix,Men's Athletic Footwear,53.0,113.0,5989.0,3234.0,Online
5993,5/24/21,West,Arizona,Phoenix,Women's Street Footwear,50.0,120.0,6000.0,2820.0,Online
5994,5/24/21,West,Arizona,Phoenix,Women's Athletic Footwear,49.0,90.0,4410.0,2205.0,Online
5995,5/24/21,West,Arizona,Phoenix,Men's Apparel,51.0,58.0,2958.0,1213.0,Online
5996,5/24/21,West,Arizona,Phoenix,Women's Apparel,64.0,98.0,6272.0,2258.0,Online
5997,6/23/21,West,Arizona,Phoenix,Men's Street Footwear,48.0,156.0,7488.0,3669.0,Online
5998,6/23/21,West,Arizona,Phoenix,Men's Athletic Footwear,51.0,138.0,7038.0,3660.0,Online
5999,6/23/21,West,Arizona,Phoenix,Women's Street Footwear,51.0,138.0,7038.0,3167.0,Online
6000,6/23/21,West,Arizona,Phoenix,Women's Athletic Footwear,46.0,95.0,4370.0,2185.0,Online
6001,6/23/21,West,Arizona,Phoenix,Men's Apparel,51.0,68.0,3468.0,1457.0,Online
6002,6/23/21,West,Arizona,Phoenix,Women's Apparel,69.0,131.0,9039.0,3525.0,Online
6003,7/22/21,West,Arizona,Phoenix,Men's Street Footwear,49.0,196.0,9604.0,4706.0,Online
6004,7/22/21,West,Arizona,Phoenix,Men's Athletic Footwear,50.0,142.0,7100.0,3621.0,Online
6005,7/22/21,West,Arizona,Phoenix,Women's Street Footwear,51.0,133.0,6783.0,3188.0,Online
6006,7/22/21,West,Arizona,Phoenix,Women's Athletic Footwear,48.0,101.0,4848.0,2182.0,Online
6007,7/22/21,West,Arizona,Phoenix,Men's Apparel,52.0,128.0,6656.0,2862.0,Online
6008,7/22/21,West,Arizona,Phoenix,Women's Apparel,67.0,123.0,8241.0,3132.0,Online
6009,8/23/21,West,Arizona,Phoenix,Men's Street Footwear,50.0,163.0,8150.0,4075.0,Online
6010,8/23/21,West,Arizona,Phoenix,Men's Athletic Footwear,57.0,161.0,9177.0,4589.0,Online
